lang;forum;title;original_author;start_date;end_date;range;time;nb_authors;nb_replies;avg_post_length;url
it;it_parto_reduced;Quanti cesarei si possono avere?;giada803;2006-05-04;2009-05-09;1101;1101;22;25;343;http://forum.alfemminile.com/forum/f116/__f112_f116-Quanti-cesarei-si-possono-avere.html
it;it_parto_reduced;34 settimane epidurale o cesareo???;vavy1984;2013-01-06;2013-01-11;5;5;14;24;606;http://forum.alfemminile.com/forum/f116/__f7060_f116-34-settimane-epidurale-o-cesareo.html
it;it_parto_reduced;Con ansia e attacchi di panico meglio cesareo con spinale....o anestesia totale?????;farfallinaimpaurita;2012-08-28;2012-08-28;0;0;12;23;498;http://forum.alfemminile.com/forum/f116/__f6644_f116-Con-ansia-e-attacchi-di-panico-meglio-cesareo-con-spinale-o-anestesia-totale.html
it;it_parto_reduced;due gravidanze consecutive chi ?;manu86121;2012-07-18;2012-07-19;1;1;8;23;257;http://forum.alfemminile.com/forum/f116/__f6546_f116--d-due-gravidanze-consecutive-chi.html
it;it_parto_reduced;Epidurale e parto in acqua in abruzzo, marche, lazio, molise e puglia;annatu71;2011-11-09;2011-11-10;1;1;12;22;357;http://forum.alfemminile.com/forum/f116/__f5721_f116-Epidurale-e-parto-in-acqua-in-abruzzo-marche-lazio-molise-e-puglia.html
it;it_parto_reduced;Info san raffaele milano;simplyvanish;2012-05-21;2012-05-21;0;0;9;22;283;http://forum.alfemminile.com/forum/f116/__f6355_f116-Info-san-raffaele-milano.html
it;it_parto_reduced;Certificato tocofobia  -entrate per favore;sorinella11;2013-01-17;2013-01-25;8;8;9;21;289;http://forum.alfemminile.com/forum/f116/__f7107_f116-Certificato-tocofobia-entrate-per-favore.html
it;it_parto_reduced;Partorire presso la clinica mangioni di lecco;saretta656;2011-09-20;2011-09-20;0;0;8;21;574;http://forum.alfemminile.com/forum/f116/__f5553_f116-Partorire-presso-la-clinica-mangioni-di-lecco.html
it;it_parto_reduced;Ormai i parti naturali son finti parti naturali...;ilariacu;2012-06-17;2012-06-18;1;1;9;21;639;http://forum.alfemminile.com/forum/f116/__f6447_f116-Ormai-i-parti-naturali-son-finti-parti-naturali.html
it;it_parto_reduced;Non farò mai più un'induzione;sissysunshine;2012-08-12;2012-08-12;0;0;16;20;421;http://forum.alfemminile.com/forum/f116/__f6609_f116-Non-faro-mai-piu-un-induzione-non.html
it;it_parto_reduced;Sondaggio: a che settimana avete partorito?;frangettainsu;2013-02-03;2013-03-25;50;50;19;20;78;http://forum.alfemminile.com/forum/f116/__f7165_f116-Sondaggio-a-che-settimana-avete-partorito.html
it;it_parto_reduced;Seconda gravidanza dopo emorragia post partum;bpre;2010-11-04;2010-11-05;1;1;6;20;568;http://forum.alfemminile.com/forum/f116/__f4752_f116-Seconda-gravidanza-dopo-emorragia-post-partum.html
it;it_parto_reduced;Aiuto cesareo;ekydna;2012-07-12;2012-07-24;12;12;8;20;297;http://forum.alfemminile.com/forum/f116/__f6526_f116-Aiuto-cesareo.html
it;it_parto_reduced;Quanti chili avete preso e quanti ne avete persi dopo il parto?;camilla3331;2009-07-04;2009-07-05;1;1;19;20;240;http://forum.alfemminile.com/forum/f116/__f3277_f116-Quanti-chili-avete-preso-e-quanti-ne-avete-persi-dopo-il-parto.html
it;it_parto_reduced;Paura del parto;sissigna;2011-03-29;2011-04-20;22;22;18;20;664;http://forum.alfemminile.com/forum/f116/__f5178_f116-Paura-del-parto.html
it;it_parto_reduced;Per chi ha già partorito, mi dite se queste cose sono normali?;nimosa;2012-06-14;2012-06-17;3;3;15;20;383;http://forum.alfemminile.com/forum/f116/__f6431_f116-Per-chi-ha-gia-partorito-mi-dite-se-queste-cose-sono-normali.html
it;it_parto_reduced;Qualcuna ha partorito in mangiagalli?;pippi1704;2013-06-01;2013-06-20;19;19;9;19;383;http://forum.alfemminile.com/forum/f116/__f7480_f116-Qualcuna-ha-partorito-in-mangiagalli.html
it;it_parto_reduced;Parto cesareo a moncalieri??come vi sietr trovate??;emyreby;2013-03-20;2013-03-22;2;2;3;19;308;http://forum.alfemminile.com/forum/f116/__f7300_f116-Parto-cesareo-a-moncalieri-come-vi-sietr-trovate.html
it;it_parto_reduced;Villa bianca a napoli;pablita33;2012-06-06;2012-06-13;7;7;8;19;309;http://forum.alfemminile.com/forum/f116/__f6410_f116-Villa-bianca-a-napoli.html
it;it_parto_reduced;Dove partorire a roma????;luigia85;2012-09-08;2012-09-10;2;2;10;19;234;http://forum.alfemminile.com/forum/f116/__f6687_f116-Dove-partorire-a-roma.html
it;it_parto_reduced;dolori travaglio ??!!;manu86121;2012-07-12;2012-07-14;2;2;7;19;240;http://forum.alfemminile.com/forum/f116/__f6523_f116--d-dolori-travaglio.html
it;it_parto_reduced;Podalico di culetto a 31settimane!  cesareo sicuro vero? chi lo ha fatto?;sintony;2013-01-16;2013-01-16;0;0;13;18;308;http://forum.alfemminile.com/forum/f116/__f7100_f116-Podalico-di-culetto-a-31settimane-cesareo-sicuro-vero-chi-lo-ha-fatto.html
it;it_parto_reduced;Ma  quanti cesarei potro fare??;cipolloschi;2006-04-29;2008-06-05;768;768;15;18;317;http://forum.alfemminile.com/forum/f116/__f110_f116-Ma-quanti-cesarei-potro-fare.html
it;it_parto_reduced;S'orsola o maggiore;sararebby;2012-08-27;2012-08-29;2;2;10;18;364;http://forum.alfemminile.com/forum/f116/__f6641_f116-S-orsola-o-maggiore.html
it;it_parto_reduced;Parto epidurale al sant'anna di torino............;enigmadivita;2013-05-07;2013-05-07;0;0;8;17;583;http://forum.alfemminile.com/forum/f116/__f7414_f116-Parto-epidurale-al-sant-anna-di-torino.html
it;it_parto_reduced;Epidurale = eisiotomia;petitfleur007;2013-04-02;2013-04-02;0;0;9;17;344;http://forum.alfemminile.com/forum/f116/__f7328_f116-Epidurale-eisiotomia.html
it;it_parto_reduced;Terrore del parto;manuga07;2013-03-05;2013-03-05;0;0;6;17;501;http://forum.alfemminile.com/forum/f116/__f7261_f116-Terrore-del-parto.html
it;it_parto_reduced;Ho la possibilità di scegliere un cesareo, ma non so che fare..;danavox;2012-04-16;2012-04-17;1;1;11;17;398;http://forum.alfemminile.com/forum/f116/__f6245_f116-Ho-la-possibilita-di-scegliere-un-cesareo-ma-non-so-che-fare.html
it;it_parto_reduced;Parto naturale? epidurale? cesareo programmato? scegliere o non scegliere?;terenatsu;2012-12-28;2013-01-03;6;6;9;17;802;http://forum.alfemminile.com/forum/f116/__f7037_f116-Parto-naturale-epidurale-cesareo-programmato-scegliere-o-non-scegliere.html
it;it_parto_reduced;Ho bisogno d'aiuto da chi ha già partorito;bpre;2011-01-13;2011-01-14;1;1;10;17;393;http://forum.alfemminile.com/forum/f116/__f4938_f116-Ho-bisogno-d-aiuto-da-chi-ha-gia-partorito-triste-triste.html
it;it_parto_reduced;Ospedali di verona;lullabys85;2012-09-14;2012-09-16;2;2;9;17;302;http://forum.alfemminile.com/forum/f116/__f6710_f116-Ospedali-di-verona.html
it;it_parto_reduced;Vbac riuscito con successo!!!!!!!!!!!!!!;sabianto1977;2012-05-29;2012-05-29;0;0;6;17;545;http://forum.alfemminile.com/forum/f116/__f6384_f116-Vbac-riuscito-con-successo.html
it;it_parto_reduced;Ma e' cosi' terribile partorire a monza?;danicipo;2007-01-19;2007-01-22;3;3;13;16;841;http://forum.alfemminile.com/forum/f116/__f537_f116-Ma-e-cosi-terribile-partorire-a-monza.html
it;it_parto_reduced;Clistere prima di un cesareo programmato;karla18290;2013-02-09;2013-02-21;12;12;5;16;295;http://forum.alfemminile.com/forum/f116/__f7185_f116-Clistere-prima-di-un-cesareo-programmato.html
it;it_parto_reduced;Qualcuna ha partorito con emorroidi???;happymoon75;2008-10-14;2008-10-14;0;0;11;16;382;http://forum.alfemminile.com/forum/f116/__f2340_f116-Qualcuna-ha-partorito-con-emorroidi.html
it;it_parto_reduced;Vbac o no? aaaarrghhhh;kynetia;2012-07-18;2012-07-20;2;2;4;16;667;http://forum.alfemminile.com/forum/f116/__f6544_f116-Vbac-o-no-aaaarrghhhh.html
it;it_parto_reduced;Qualcuna partorira' a borgomanero???;susie294;2013-01-16;2013-01-17;1;1;7;15;389;http://forum.alfemminile.com/forum/f116/__f7102_f116-Qualcuna-partorira-a-borgomanero.html
it;it_parto_reduced;Ospedali pro vbac milano?;stell1905;2013-04-15;2013-04-21;6;6;4;15;241;http://forum.alfemminile.com/forum/f116/__f7361_f116-Ospedali-pro-vbac-milano.html
it;it_parto_reduced;Esperienze vbac in sicilia;malinconica1983;2012-06-14;2013-03-05;264;264;4;15;695;http://forum.alfemminile.com/forum/f116/__f6433_f116-Esperienze-vbac-in-sicilia.html
it;it_parto_reduced;39esima settimana e tanta paura di partorire :s;chicchetta121;2012-11-27;2012-12-11;14;14;9;15;228;http://forum.alfemminile.com/forum/f116/__f6966_f116-39esima-settimana-e-tanta-paura-di-partorire-s.html
it;it_parto_reduced;Ospedale dell'angelo di mestre: chi ha partorito lì;tarantolina40;2012-09-12;2012-09-14;2;2;4;15;134;http://forum.alfemminile.com/forum/f116/__f6698_f116-Ospedale-dell-angelo-di-mestre-chi-ha-partorito-li.html
it;it_parto_reduced;Ciao ragazze a proposito di parto;arielangy;2012-07-29;2012-07-30;1;1;7;15;337;http://forum.alfemminile.com/forum/f116/__f6571_f116-Ciao-ragazze-a-proposito-di-parto.html
it;it_parto_reduced;Epidurale esperienze negative;aloise71;2012-07-28;2012-07-29;1;1;4;15;622;http://forum.alfemminile.com/forum/f116/__f6569_f116-Epidurale-esperienze-negative.html
it;it_parto_reduced;Fatebenefratelli a napoli;destino08;2008-11-26;2009-01-15;50;50;9;14;295;http://forum.alfemminile.com/forum/f116/__f2497_f116-Fatebenefratelli-a-napoli.html
it;it_parto_reduced;Chi partorisce alla malzoni???;misslabuan;2013-02-20;2013-05-23;92;92;2;14;324;http://forum.alfemminile.com/forum/f116/__f7216_f116-Chi-partorisce-alla-malzoni.html
it;it_parto_reduced;Suocera in ospedale la notte dopo il parto....;francesca9215;2013-04-23;2013-04-23;0;0;7;14;430;http://forum.alfemminile.com/forum/f116/__f7376_f116-Suocera-in-ospedale-la-notte-dopo-il-parto.html
it;it_parto_reduced;Scoppio della vagina primo parto;asia8010;2012-04-06;2012-04-06;0;0;8;14;435;http://forum.alfemminile.com/forum/f116/__f6207_f116-Scoppio-della-vagina-primo-parto.html
it;it_parto_reduced;È possibile scegliere come partorire?;lulumik;2013-01-08;2013-01-08;0;0;8;14;661;http://forum.alfemminile.com/forum/f116/__f7071_f116-e-possibile-scegliere-come-partorire.html
it;it_parto_reduced;Racconto di un partomeraviglioso;sara84allegra;2012-10-04;2012-10-04;0;0;12;14;557;http://forum.alfemminile.com/forum/f116/__f6787_f116-Racconto-di-un-partomeraviglioso.html
it;it_parto_reduced;Civico palermo ..chi di voi ha partorito li;manulla11;2012-09-04;2012-09-08;4;4;3;14;217;http://forum.alfemminile.com/forum/f116/__f6664_f116-Civico-palermo-chi-di-voi-ha-partorito-li.html
it;it_parto_reduced;Ragazze   una domandina;arielangy;2012-08-01;2012-08-02;1;1;8;14;139;http://forum.alfemminile.com/forum/f116/__f6578_f116-Ragazze-una-domandina.html
it;it_parto_reduced;Ma alla fine... siate sincere!;trillyym;2013-06-14;2013-06-14;0;0;12;13;367;http://forum.alfemminile.com/forum/f116/__f7502_f116-Ma-alla-fine-siate-sincere-super.html
it;it_parto_reduced;Ospedale per parto naturale in campania invece?;bettynap;2009-09-30;2009-10-06;6;6;8;13;472;http://forum.alfemminile.com/forum/f116/__f3549_f116-Ospedale-per-parto-naturale-in-campania-invece.html
it;it_parto_reduced;Parto naturale o cesareo ??;meryna12;2013-01-22;2013-01-23;1;1;12;13;637;http://forum.alfemminile.com/forum/f116/__f7128_f116-Parto-naturale-o-cesareo.html
it;it_parto_reduced;Per chi a fatto cesareo programmato ...aiutooooooo;sorinella11;2012-12-31;2013-01-03;3;3;9;13;623;http://forum.alfemminile.com/forum/f116/__f7042_f116-Per-chi-a-fatto-cesareo-programmato-aiutooooooo.html
it;it_parto_reduced;Parto in acqua o epidurale?;maram118;2012-09-04;2012-09-04;0;0;9;13;270;http://forum.alfemminile.com/forum/f116/__f6665_f116-Parto-in-acqua-o-epidurale.html
it;it_parto_reduced;Ospedale buzzi milano;meme8313;2012-09-06;2012-09-18;12;12;6;13;220;http://forum.alfemminile.com/forum/f116/__f6677_f116-Ospedale-buzzi-milano.html
it;it_parto_reduced;Clinica città di roma- intramoenia - parto in i classe;eccomamma;2012-09-21;2012-09-24;3;3;6;12;471;http://forum.alfemminile.com/forum/f116/__f6741_f116-Clinica-citta-di-roma-intramoenia-parto-in-i-classe.html
it;it_parto_reduced;Fa molto male  alla bocca del parto???  mamma mia test positivo;euralba;2013-05-25;2013-06-01;7;7;7;12;255;http://forum.alfemminile.com/forum/f116/__f7465_f116-Fa-molto-male-alla-bocca-del-parto-mamma-mia-test-positivo.html
it;it_parto_reduced;Cesareo o naturale?;larasettembrini22;2013-05-15;2013-05-16;1;1;6;12;263;http://forum.alfemminile.com/forum/f116/__f7445_f116-Cesareo-o-naturale.html
it;it_parto_reduced;Parto naturale dopo cesareo...chi mi racconta la propria esperienza?;tondina75;2012-11-28;2013-01-03;36;36;7;12;283;http://forum.alfemminile.com/forum/f116/__f6969_f116-Parto-naturale-dopo-cesareo-chi-mi-racconta-la-propria-esperienza.html
it;it_parto_reduced;emorroidi e parto naturale...;antonella427;2008-05-22;2012-12-21;1674;1674;11;12;520;http://forum.alfemminile.com/forum/f116/__f1873_f116--emorroidi-e-parto-naturale.html
it;it_parto_reduced;Sondaggio episiorrafia;francyfumagalli;2012-10-09;2012-10-09;0;0;5;12;291;http://forum.alfemminile.com/forum/f116/__f6805_f116-Sondaggio-episiorrafia.html
it;it_parto_reduced;Taglio cesareo e parto naturale. li ho provati tutti e due e...;xaxia;2013-02-27;2013-04-22;54;54;8;11;386;http://forum.alfemminile.com/forum/f116/__f7243_f116-Taglio-cesareo-e-parto-naturale-li-ho-provati-tutti-e-due-e.html
it;it_parto_reduced;Qualcuna ha partorito o partorirà nel ospedale san vincenzo di taormina?;mamyroby;2012-01-02;2013-04-23;477;477;5;11;270;http://forum.alfemminile.com/forum/f116/__f5883_f116-Qualcuna-ha-partorito-o-partorira-nel-ospedale-san-vincenzo-di-taormina.html
it;it_parto_reduced;Parto in acqua?;viddapeteta;2013-03-17;2013-04-01;15;15;5;11;327;http://forum.alfemminile.com/forum/f116/__f7294_f116-Parto-in-acqua.html
it;it_parto_reduced;Chi ha partorito al s. giovanni addolorata di roma?;koalapanda75;2010-09-25;2010-10-21;26;26;8;11;357;http://forum.alfemminile.com/forum/f116/__f4645_f116-Chi-ha-partorito-al-s-giovanni-addolorata-di-roma.html
it;it_parto_reduced;Parto cesareo;smartina78;2013-02-23;2013-02-24;1;1;6;11;383;http://forum.alfemminile.com/forum/f116/__f7229_f116-Parto-cesareo-shock.html
it;it_parto_reduced;Non só qiale ospedale scegliere x il parto a milano??!;wendy8412;2012-08-24;2012-08-29;5;5;5;11;727;http://forum.alfemminile.com/forum/f116/__f6626_f116-Non-so-qiale-ospedale-scegliere-x-il-parto-a-milano.html
it;it_parto_reduced;Per finlandese;manu86121;2012-08-05;2012-08-05;0;0;4;11;413;http://forum.alfemminile.com/forum/f116/__f6584_f116-Per-finlandese-d.html
it;it_parto_reduced;Epidurale: chi la ha gia' fatta? riduce davvero il dolore? e il post?;elyenana;2012-06-24;2012-06-25;1;1;8;11;444;http://forum.alfemminile.com/forum/f116/__f6474_f116-Epidurale-chi-la-ha-gia-fatta-riduce-davvero-il-dolore-e-il-post.html
it;it_parto_reduced;Ho propio paura;trilly384;2012-06-21;2012-06-21;0;0;7;11;446;http://forum.alfemminile.com/forum/f116/__f6459_f116-Ho-propio-paura.html
it;it_parto_reduced;Vbac.... miracoloso;lalu110;2012-03-10;2012-03-10;0;0;10;11;400;http://forum.alfemminile.com/forum/f116/__f6138_f116-Vbac-miracoloso.html
it;it_parto_reduced;Gas esilarante come analgesico per il parto;petitfleur007;2013-04-04;2013-04-04;0;0;5;10;400;http://forum.alfemminile.com/forum/f116/__f7340_f116-Gas-esilarante-come-analgesico-per-il-parto.html
it;it_parto_reduced;Dopo il parto....;kiraras8;2013-02-12;2013-02-12;0;0;5;10;402;http://forum.alfemminile.com/forum/f116/__f7195_f116-Dopo-il-parto.html
it;it_parto_reduced;E dopo 2 cesari ho fatto un parto naturale....andato benissimooooo.....;ily2510;2012-11-04;2012-11-04;0;0;9;10;695;http://forum.alfemminile.com/forum/f116/__f6892_f116-E-dopo-2-cesari-ho-fatto-un-parto-naturale-andato-benissimooooo.html
it;it_parto_reduced;Partorire a cittadella o bassano del grappa?????;cabuba86;2012-11-08;2013-01-08;61;61;5;10;335;http://forum.alfemminile.com/forum/f116/__f6902_f116-Partorire-a-cittadella-o-bassano-del-grappa.html
it;it_parto_reduced;41 3 e parto indotto;serenath;2012-10-08;2012-10-09;1;1;6;10;423;http://forum.alfemminile.com/forum/f116/__f6802_f116-41-3-e-parto-indotto.html
it;it_parto_reduced;Parto indotto o cesareo?;cioccoblocco77;2012-11-07;2012-11-08;1;1;5;10;485;http://forum.alfemminile.com/forum/f116/__f6901_f116-Parto-indotto-o-cesareo.html
it;it_parto_reduced;Cerco urgentemente ostetrica privata a bergamo;vale2024;2012-09-13;2012-09-13;0;0;6;10;293;http://forum.alfemminile.com/forum/f116/__f6709_f116-Cerco-urgentemente-ostetrica-privata-a-bergamo.html
it;it_parto_reduced;Chi ha fatto cesareo con spinale??;farfallinaimpaurita;2012-08-25;2012-08-28;3;3;4;10;431;http://forum.alfemminile.com/forum/f116/__f6634_f116-Chi-ha-fatto-cesareo-con-spinale.html
it;it_parto_reduced;Sconsiglio cesario  vivamente!!!!;sofia8114;2011-11-12;2011-11-12;0;0;8;10;210;http://forum.alfemminile.com/forum/f116/__f5729_f116-Sconsiglio-cesario-vivamente.html
it;it_parto_reduced;Help vbac a roma!!;doroty86;2012-06-17;2012-06-18;1;1;6;10;213;http://forum.alfemminile.com/forum/f116/__f6446_f116-Help-vbac-a-roma.html
it;it_parto_reduced;Cicarice cesareo esperienze?;mammalias;2013-05-15;2013-05-25;10;10;8;9;392;http://forum.alfemminile.com/forum/f116/__f7444_f116-Cicarice-cesareo-esperienze.html
it;it_parto_reduced;Epidurale e scoliosi lombare;luisap8;2013-02-12;2013-02-17;5;5;5;9;320;http://forum.alfemminile.com/forum/f116/__f7199_f116-Epidurale-e-scoliosi-lombare.html
it;it_parto_reduced;Qualcuna  ha partorito o partorirà al s.anna di torino??;actresstrilly;2013-01-22;2013-02-06;15;15;8;9;236;http://forum.alfemminile.com/forum/f116/__f7127_f116-Qualcuna-ha-partorito-o-partorira-al-s-anna-di-torino.html
it;it_parto_reduced;Intimo post parto;meryevan;2013-03-13;2013-03-20;7;7;5;9;401;http://forum.alfemminile.com/forum/f116/__f7287_f116-Intimo-post-parto.html
it;it_parto_reduced;Induzione di parto;claudia8080;2013-03-05;2013-03-14;9;9;9;9;431;http://forum.alfemminile.com/forum/f116/__f7262_f116-Induzione-di-parto.html
it;it_parto_reduced;Ot  carmen russo..finta gravidanza?!?;valerm2;2013-02-26;2013-02-27;1;1;7;9;469;http://forum.alfemminile.com/forum/f116/__f7239_f116-Ot-carmen-russo-finta-gravidanza.html
it;it_parto_reduced;Travaglio di prova dopo cesareo      cercasi consigli disperatamente;kibbotta;2010-07-13;2010-07-22;9;9;8;9;826;http://forum.alfemminile.com/forum/f116/__f4445_f116-Travaglio-di-prova-dopo-cesareo-cry-cercasi-consigli-disperatamente.html
it;it_parto_reduced;Paura.......;mindorheart;2013-01-25;2013-01-27;2;2;5;9;437;http://forum.alfemminile.com/forum/f116/__f7136_f116-Paura.html
it;it_parto_reduced;Cesareo con spinale o naturale;emanuela817;2012-10-18;2012-10-19;1;1;6;9;645;http://forum.alfemminile.com/forum/f116/__f6843_f116-Cesareo-con-spinale-o-naturale.html
it;it_parto_reduced;Qualcuna di voi partorirà al macedonio melloni di milano;raperonzolina84;2012-08-12;2012-10-12;61;61;5;9;313;http://forum.alfemminile.com/forum/f116/__f6608_f116-Qualcuna-di-voi-partorira-al-macedonio-melloni-di-milano.html
it;it_parto_reduced;Cesareo per non fare perdere il parto al marito?;tania2689;2012-09-02;2012-09-02;0;0;4;9;509;http://forum.alfemminile.com/forum/f116/__f6658_f116-Cesareo-per-non-fare-perdere-il-parto-al-marito.html
it;it_parto_reduced;Parto in acqua, me lo consigliate?;ottamelly;2012-06-05;2012-06-15;10;10;5;9;526;http://forum.alfemminile.com/forum/f116/__f6407_f116-Parto-in-acqua-me-lo-consigliate.html
it;it_parto_reduced;Partorire a arco (tn);isotta116;2012-07-28;2012-07-29;1;1;5;9;476;http://forum.alfemminile.com/forum/f116/__f6567_f116-Partorire-a-arco-tn.html
it;it_parto_reduced;Il 19 maggio 2012 nasce il mio 3 amore ! vbca lungoooo;patatinadimamma;2012-06-01;2012-08-12;72;72;6;9;933;http://forum.alfemminile.com/forum/f116/__f6398_f116-Il-19-maggio-2012-nasce-il-mio-3-amore-vbca-lungoooo-amour-amour.html
it;it_parto_reduced;Ecco il mio parto;elyeste82;2012-07-06;2012-07-19;13;13;6;9;629;http://forum.alfemminile.com/forum/f116/__f6506_f116-Ecco-il-mio-parto-super.html
it;it_parto_reduced;Vbac o meglio parto naturale dopo cesareo...ce l'ho fatta!!!;vera8110;2012-07-16;2012-07-16;0;0;4;9;347;http://forum.alfemminile.com/forum/f116/__f6539_f116-Vbac-o-meglio-parto-naturale-dopo-cesareo-ce-l-ho-fatta.html
