lang;forum;title;original_author;start_date;end_date;range;time;nb_authors;nb_replies;avg_post_length;url
it;bimbo nato  ;Ci siamo quasi....   notizie della nostra bontina;braciolina3;05/12/12;05/12/12;0;1;27;28;41;http://forum.alfemminile.com/forum/matern2/__f501125_matern2-Ci-siamo-quasi-amour-notizie-della-nostra-bontina-amour.html
it;bimbo nato  ;Peso stimato e peso effettivo alla nascita;mammona70;28/11/12;28/11/12;0;1;11;13;192;http://forum.alfemminile.com/forum/matern2/__f500914_matern2-Peso-stimato-e-peso-effettivo-alla-nascita.html
it;bimbo nato  ;Purtroppo il mio racconto non sara' all'altezza di quello di annagaia;haeremai1;22/11/12;22/11/12;0;1;53;57;135;http://forum.alfemminile.com/forum/matern2/__f500665_matern2-Purtroppo-il-mio-racconto-non-sara-all-altezza-di-quello-di-annagaia-roule.html
it;bimbo nato  ;Mia sorella e' esaurita , da quando e' diventata mamma;xgiox;01/11/12;01/11/12;0;1;30;74;462;http://forum.alfemminile.com/forum/matern2/__f499831_matern2-Mia-sorella-e-esaurita-da-quando-e-diventata-mamma-shock-shock.html
it;bimbo nato  ;Ma i bimbi che dormono nel lettone prima o poi si sganciano?!?;laura80113;07/11/12;07/11/12;0;1;12;20;244;http://forum.alfemminile.com/forum/matern2/__f500049_matern2-Ma-i-bimbi-che-dormono-nel-lettone-prima-o-poi-si-sganciano.html
it;bimbo nato  ;Neomamme (ex) sportive?;lisa5180;02/11/12;04/11/12;2;3;7;23;566;http://forum.alfemminile.com/forum/matern2/__f499863_matern2-Neomamme-ex-sportive.html
it;bimbo nato  ;Ho delle domande sul secondo parto...;bontgirl13;31/10/12;31/10/12;0;1;22;28;385;http://forum.alfemminile.com/forum/matern2/__f499775_matern2-Ho-delle-domande-sul-secondo-parto-fou.html
it;bimbo nato  ;Oggi visita dal ginecologo... da marzo cerchiamo terzo figlio!!;sarda86;31/10/12;31/10/12;0;1;4;9;105;http://forum.alfemminile.com/forum/matern2/__f499809_matern2-Oggi-visita-dal-ginecologo-da-marzo-cerchiamo-terzo-figlio.html
it;bimbo nato  ;Braciola e chi vuole;bontgirl13;28/09/12;28/09/12;0;1;7;13;124;http://forum.alfemminile.com/forum/matern2/__f498363_matern2-Braciola-e-chi-vuole.html
it;bimbo nato  ;Taglio cesareo in anestesia totale;mammaaye;25/10/12;25/10/12;0;1;4;8;325;http://forum.alfemminile.com/forum/matern2/__f499518_matern2-Taglio-cesareo-in-anestesia-totale.html
it;bimbo nato  ;Torno con un p˜ di aggiornamenti;areseide;22/10/12;22/10/12;0;1;5;9;656;http://forum.alfemminile.com/forum/matern2/__f499363_matern2-Torno-con-un-po-di-aggiornamenti.html
it;bimbo nato  ;Una cosa che noto su come viene vissuta la maternitˆ qui...;emamma2;22/10/12;22/10/12;0;1;21;34;238;http://forum.alfemminile.com/forum/matern2/__f499361_matern2-Una-cosa-che-noto-su-come-viene-vissuta-la-maternita-qui.html
it;bimbo nato  ;Comunque pare che io sia un'invasata;haeremai1;18/10/12;18/10/12;0;1;17;34;198;http://forum.alfemminile.com/forum/matern2/__f499222_matern2-Comunque-pare-che-io-sia-un-invasata.html
it;bimbo nato  ;Una domanda per chi ha partorito con tc nell'ospedale con rooming-in;varcetta;15/10/12;15/10/12;0;1;9;11;479;http://forum.alfemminile.com/forum/matern2/__f499076_matern2-Una-domanda-per-chi-ha-partorito-con-tc-nell-ospedale-con-rooming-in-roll.html
it;bimbo nato  ;Ma quando sono nati i vs. bimbi..;bontgirl13;11/10/12;11/10/12;0;1;16;26;205;http://forum.alfemminile.com/forum/matern2/__f498952_matern2-Ma-quando-sono-nati-i-vs-bimbi.html
it;bimbo nato  ;Qualcuna ha sofferto come me il parto con ventosa?;samy822;26/11/06;25/05/09;911;912;18;25;434;http://forum.alfemminile.com/forum/matern2/__f99700_matern2-Qualcuna-ha-sofferto-come-me-il-parto-con-ventosa.html
it;bimbo nato  ;Eco fatta;bontgirl13;10/10/12;10/10/12;0;1;13;26;114;http://forum.alfemminile.com/forum/matern2/__f498860_matern2-Eco-fatta-fou.html
it;bimbo nato  ;Chi ha partorito a villa san pietro a roma?;pullico1;04/10/12;04/10/12;0;1;4;12;314;http://forum.alfemminile.com/forum/matern2/__f498620_matern2-Chi-ha-partorito-a-villa-san-pietro-a-roma.html
it;bimbo nato  ;Per bont e sull'accavallare le gambe;maya7311;05/10/12;05/10/12;0;1;4;9;215;http://forum.alfemminile.com/forum/matern2/__f498692_matern2-Per-bont-e-sull-accavallare-le-gambe.html
it;bimbo nato  ;sintomi del primo vero ciclo dopo il parto;scrizzo;23/03/06;25/03/06;2;3;14;22;214;http://forum.alfemminile.com/forum/matern2/__f64729_matern2--sintomi-del-primo-vero-ciclo-dopo-il-parto.html
it;bimbo nato  ;Domanda intima...intimissima;braciolina3;01/10/12;02/10/12;1;2;7;11;163;http://forum.alfemminile.com/forum/matern2/__f498443_matern2-Domanda-intima-intimissima-shy-larme-shy.html
it;bimbo nato  ;Parto prematuro!!!;lauralecce;29/09/12;29/09/12;0;1;10;18;376;http://forum.alfemminile.com/forum/matern2/__f498377_matern2-Parto-prematuro.html
it;bimbo nato  ;Potete rispondermi;anaiis801;18/09/12;18/09/12;0;1;6;8;180;http://forum.alfemminile.com/forum/matern2/__f497840_matern2-Potete-rispondermi-triste.html
it;bimbo nato  ;Nessuno nato a 36 settimane?;fahima1985;16/09/12;16/09/12;0;1;13;15;74;http://forum.alfemminile.com/forum/matern2/__f497729_matern2-Nessuno-nato-a-36-settimane.html
it;bimbo nato  ;Ospedale buzzi di milano;Evita10;16/06/04;05/07/04;19;20;23;26;404;http://forum.alfemminile.com/forum/matern2/__f11391_matern2-Ospedale-buzzi-di-milano.html
it;bimbo nato  ;Allattamento a richiesta? no grazie... (un papˆ);Ogeid;04/09/12;04/09/12;0;1;24;34;637;http://forum.alfemminile.com/forum/matern2/__f497192_matern2-Allattamento-a-richiesta-no-grazie-un-papa.html
it;bimbo nato  ;Secondo voi viola sta esprimendo un disagio x il fratellino??;bontgirl13;14/09/12;14/09/12;0;1;8;21;475;http://forum.alfemminile.com/forum/matern2/__f497679_matern2-Secondo-voi-viola-sta-esprimendo-un-disagio-x-il-fratellino-roll-roll.html
it;bimbo nato  ;Recensione ginecologi;veronika2;25/07/06;24/01/10;1279;1280;12;14;253;http://forum.alfemminile.com/forum/matern2/__f80351_matern2-Recensione-ginecologi.html
it;bimbo nato  ;Mi raccontate qualche secondo parto?;doramaaar;10/09/12;10/09/12;0;1;20;23;429;http://forum.alfemminile.com/forum/matern2/__f497389_matern2-Mi-raccontate-qualche-secondo-parto-larme-larme-larme.html
it;bimbo nato  ;Un gruppo di autoaiuto;charta;02/09/12;02/09/12;0;1;42;67;158;http://forum.alfemminile.com/forum/matern2/__f497102_matern2-Un-gruppo-di-autoaiuto.html
it;bimbo nato  ;Avere un figlio a 46 anni, si pu?;robertamari;03/05/08;22/11/09;568;569;38;75;330;http://forum.alfemminile.com/forum/matern2/__f227403_matern2-Avere-un-figlio-a-46-anni-si-pu.html
it;bimbo nato  ;Per le esperte: un osteopata;pizza74;18/02/08;18/02/08;0;1;10;26;199;http://forum.alfemminile.com/forum/matern2/__f208630_matern2-Per-le-esperte-un-osteopata.html
it;bimbo nato  ;Diabete gestazionale chi l'ha avuto o se ne intende?;elisablu5;27/08/12;27/08/12;0;1;4;8;349;http://forum.alfemminile.com/forum/matern2/__f496858_matern2-Diabete-gestazionale-chi-l-ha-avuto-o-se-ne-intende.html
it;bimbo nato  ;Consigliatemi vi prego;lulu8028;25/08/12;25/08/12;0;1;5;10;201;http://forum.alfemminile.com/forum/matern2/__f496813_matern2-Consigliatemi-vi-prego.html
it;bimbo nato  ;Tira.. tira... la corda si è spezzata... credo di soffrire di attacchi di panico;areseide;20/08/12;20/08/12;0;1;11;24;427;http://forum.alfemminile.com/forum/matern2/__f496609_matern2-Tira-tira-la-corda-si-e-spezzata-credo-di-soffrire-di-attacchi-di-panico.html
it;bimbo nato  ;Io mio sta per nascere che ansia aiutooooooooooooo;criscristina2;17/08/12;18/08/12;1;2;4;5;189;http://forum.alfemminile.com/forum/matern2/__f496570_matern2-Io-mio-sta-per-nascere-che-ansia-aiutooooooooooooo.html
it;bimbo nato  ;E poi se vi dico perchè non riesco a portare gli assorbenti interni;frankie73;31/07/12;31/07/12;0;1;21;48;83;http://forum.alfemminile.com/forum/matern2/__f495986_matern2-E-poi-se-vi-dico-perche-non-riesco-a-portare-gli-assorbenti-interni.html
it;bimbo nato  ;Quesito per quelle che schifano i pantaloncini mestruali al mare;indiadenys;31/07/12;31/07/12;0;1;8;16;100;http://forum.alfemminile.com/forum/matern2/__f495987_matern2-Quesito-per-quelle-che-schifano-i-pantaloncini-mestruali-al-mare-roll-larme.html
it;bimbo nato  ;Ma voi dopo quanto siete uscite col piccolo? e per allattare?;valeria803;29/07/12;29/07/12;0;1;18;20;397;http://forum.alfemminile.com/forum/matern2/__f495896_matern2-Ma-voi-dopo-quanto-siete-uscite-col-piccolo-e-per-allattare.html
it;bimbo nato  ;Una domanda x voi please;sara4357;29/07/12;30/07/12;1;2;5;6;265;http://forum.alfemminile.com/forum/matern2/__f495899_matern2-Una-domanda-x-voi-please.html
it;bimbo nato  ;domani vado a farmi togliere una papula fibrosa dalla punta del naso;tinataina;20/10/11;20/10/11;0;1;6;9;141;http://forum.alfemminile.com/forum/matern2/__f473039_matern2-domani-vado-a-farmi-togliere-una-papula-fibrosa-dalla-punta-del-naso-beurk.html
it;bimbo nato  ;La mia mamma non mi ha allattata;zuccherok;10/07/12;10/07/12;0;1;25;51;88;http://forum.alfemminile.com/forum/matern2/__f494990_matern2-La-mia-mamma-non-mi-ha-allattata.html
it;bimbo nato  ;Dalla danimarca;aridanimarca;11/04/08;11/04/08;0;1;20;35;205;http://forum.alfemminile.com/forum/matern2/__f222202_matern2-Dalla-danimarca.html
it;bimbo nato  ;Per chi ha fatto la spinale!!;marylyn91palermo;04/07/12;04/07/12;0;1;10;15;178;http://forum.alfemminile.com/forum/matern2/__f494644_matern2-Per-chi-ha-fatto-la-spinale.html
it;bimbo nato  ;Cuscino gravidanza e allattamento.....;zuela1;29/06/12;29/06/12;0;1;4;7;633;http://forum.alfemminile.com/forum/matern2/__f494367_matern2-Cuscino-gravidanza-e-allattamento.html
it;bimbo nato  ;Allora.... ho una buona e una cattiva notizia...;maya7311;22/06/12;22/06/12;0;1;8;17;135;http://forum.alfemminile.com/forum/matern2/__f493858_matern2-Allora-ho-una-buona-e-una-cattiva-notizia.html
it;desiderio de maternita  ;Aderenze dopo cesareo;annisa81;21/05/13;21/05/13;0;1;5;14;258;http://forum.alfemminile.com/forum/f107/__f358832_f107-Aderenze-dopo-cesareo-neutral.html
it;desiderio de maternita  ;Curiositˆ   costo ginecologo;7mj81;09/05/13;09/05/13;0;1;5;8;139;http://forum.alfemminile.com/forum/f107/__f357772_f107-Curiosita-girl-costo-ginecologo.html
it;desiderio de maternita  ;Desiderio di cicogna dopo i 40;desideria90;21/02/13;22/02/13;1;2;79;7411;429;http://forum.alfemminile.com/forum/f107/__f349930_f107-Desiderio-di-cicogna-dopo-i-40-love.html
it;desiderio de maternita  ;Lista di primavera;drilli80;03/03/13;05/03/13;2;3;88;2041;216;http://forum.alfemminile.com/forum/f107/__f351476_f107-Lista-di-primavera-love-love.html
it;desiderio de maternita  ;Cacciatrici di ciko tra 35-40 (dedicato a luni)!;tears741;17/01/13;17/01/13;0;1;56;3944;249;http://forum.alfemminile.com/forum/f107/__f344378_f107-Cacciatrici-di-ciko-tra-35-40-dedicato-a-luni.html
it;desiderio de maternita  ;"L'angolo della ""chiacchierata""";stefka29;28/02/13;28/02/13;0;1;75;3059;186;http://forum.alfemminile.com/forum/f107/__f350988_f107-L-angolo-della-chiacchierata-mryellow.html
it;desiderio de maternita  ;Gruppo ricerca secondo figlio;ginger8374;18/02/13;18/02/13;0;1;140;1574;253;http://forum.alfemminile.com/forum/f107/__f349414_f107-Gruppo-ricerca-secondo-figlio-saut.html
it;desiderio de maternita  ;Post nuovo;lidietta7;14/05/12;14/05/12;0;1;31;2609;154;http://forum.alfemminile.com/forum/f107/__f315591_f107-Post-nuovo.html
it;desiderio de maternita  ;Gruppo ricerca terzo figlio;ambrosiana2;29/01/13;29/01/13;0;1;81;2164;232;http://forum.alfemminile.com/forum/f107/__f346282_f107-Gruppo-ricerca-terzo-figlio-amour-amour-amour.html
it;desiderio de maternita  ;Voglia di avere un secondo figlio....;moncici75;27/12/11;28/12/11;1;2;156;1824;224;http://forum.alfemminile.com/forum/f107/__f296386_f107-Voglia-di-avere-un-secondo-figlio.html
it;desiderio de maternita  ;Giovedi 30/05,laparoscopia...;lunaesole68;24/05/13;24/05/13;0;1;7;22;247;http://forum.alfemminile.com/forum/f107/__f359035_f107-Giovedi-30-05-laparoscopia.html
it;desiderio de maternita  ;per chi ci crede ancora....ed è giusto cos“;mammona70;10/11/08;13/11/08;3;4;2708;4250;147;http://forum.alfemminile.com/forum/f107/__f135033_f107--amour-per-chi-ci-crede-ancora-ed-e-giusto-cosi.html
it;desiderio de maternita  ;cercasi romane che non le aspettano per maggio;tifinar;15/04/13;15/04/13;0;1;26;436;151;http://forum.alfemminile.com/forum/f107/__f355797_f107--lover-cercasi-romane-che-non-le-aspettano-per-maggio-lover.html
it;desiderio de maternita  ;Chi cerca il secondo da parecchio mentre il primo era arrivato subito???;drilli80;22/05/13;22/05/13;0;1;14;39;237;http://forum.alfemminile.com/forum/f107/__f358861_f107-Chi-cerca-il-secondo-da-parecchio-mentre-il-primo-era-arrivato-subito.html
it;desiderio de maternita  ;C'è nessuna come me che vorrebbe il terzo figlio , ma il maritino ancora non è convinto?;eelena82;15/04/13;17/04/13;2;3;7;15;251;http://forum.alfemminile.com/forum/f107/__f355823_f107-C-e-nessuna-come-me-che-vorrebbe-il-terzo-figlio-ma-il-maritino-ancora-non-e-convinto.html
it;desiderio de maternita  ;... domandina per chi cerca il secondo da una neomamma di aprole 2013...;stefania1206;18/05/13;18/05/13;0;1;5;6;567;http://forum.alfemminile.com/forum/f107/__f358581_f107--domandina-per-chi-cerca-il-secondo-da-una-neomamma-di-aprole-2013-fou.html
it;desiderio de maternita  ;toc toc è permesso?!;pollyciona;16/05/13;16/05/13;0;1;3;7;408;http://forum.alfemminile.com/forum/f107/__f358394_f107--kikou-toc-toc-e-permesso.html
it;desiderio de maternita  ;Dubbio seconda gravidanza;chicca2f;11/05/13;12/05/13;1;2;2;5;368;http://forum.alfemminile.com/forum/f107/__f357990_f107-Dubbio-seconda-gravidanza.html
it;desiderio de maternita  ;Gravidanza e ernia al disco;jenniferp89;06/05/13;06/05/13;0;1;6;11;247;http://forum.alfemminile.com/forum/f107/__f357479_f107-Gravidanza-e-ernia-al-disco.html
it;desiderio de maternita  ;San paolo o mangiagalli?;lajessica8;04/04/13;04/04/13;0;1;7;12;162;http://forum.alfemminile.com/forum/f107/__f354938_f107-San-paolo-o-mangiagalli.html
it;desiderio de maternita  ;Chi di voi ha gia visto un positivo ma avuto aborto/biochimica?;gigiaxx85;04/05/13;05/05/13;1;2;15;28;144;http://forum.alfemminile.com/forum/f107/__f357352_f107-Chi-di-voi-ha-gia-visto-un-positivo-ma-avuto-aborto-biochimica.html
it;desiderio de maternita  ;Due cesari vicini qualcuna ???;daniela018;02/05/13;02/05/13;0;1;4;6;249;http://forum.alfemminile.com/forum/f107/__f357209_f107-Due-cesari-vicini-qualcuna.html
it;desiderio de maternita  ;Oggi 14 giorni dalla fecondazione il mio piccolo domani entra nella;ladymamy;01/05/13;01/05/13;0;1;5;16;475;http://forum.alfemminile.com/forum/f107/__f357054_f107-Oggi-14-giorni-dalla-fecondazione-il-mio-piccolo-domani-entra-nella.html
it;desiderio de maternita  ;Sonoisterosalpingografia....ch  i l'ha fatta;donalessio;30/04/13;30/04/13;0;1;3;5;404;http://forum.alfemminile.com/forum/f107/__f356953_f107-Sonoisterosalpingografia-ch-i-l-ha-fatta.html
it;desiderio de maternita  ;Amicizia e gravidanza.. ma perchè tanto fastidio?..;pepitalove8;29/04/13;29/04/13;0;1;7;14;626;http://forum.alfemminile.com/forum/f107/__f356899_f107-Amicizia-e-gravidanza-ma-perche-tanto-fastidio-cry.html
it;desiderio de maternita  ;Ginecologo su bari accetto consigli e suggerimenti;desymiss;16/07/12;17/07/12;1;2;8;31;278;http://forum.alfemminile.com/forum/f107/__f323717_f107-Ginecologo-su-bari-accetto-consigli-e-suggerimenti.html
it;desiderio de maternita  ;Ginecologo/a palermo;valucciola87;02/04/13;26/04/13;24;25;4;9;169;http://forum.alfemminile.com/forum/f107/__f354741_f107-Ginecologo-a-palermo.html
it;desiderio de maternita  ;Impressionante;greta2209;24/04/13;24/04/13;0;1;4;14;62;http://forum.alfemminile.com/forum/f107/__f356567_f107-Impressionante.html
it;desiderio de maternita  ;;scorpion0081;23/04/13;23/04/13;0;1;9;32;77;http://forum.alfemminile.com/forum/f107/__f356432_f107--cool.html
it;desiderio de maternita  ;primo aggiornamento minigruppo dal 15 al 30 aprile (più o meno!!!  );emanuelama;09/04/13;09/04/13;0;1;47;155;166;http://forum.alfemminile.com/forum/f107/__f355357_f107--love-primo-aggiornamento-minigruppo-dal-15-al-30-aprile-piu-o-meno-mrgreen.html
it;desiderio de maternita  ;Hpv = mortalitˆ infantile???;rainbowfalls;19/04/13;19/04/13;0;1;5;16;361;http://forum.alfemminile.com/forum/f107/__f356180_f107-Hpv-mortalita-infantile.html
it;desiderio de maternita  ;Mi sendo come la bollicina dell'acqua lete      ....solo io cerco il 4?;pannocchietta1974;11/04/13;11/04/13;0;1;14;31;100;http://forum.alfemminile.com/forum/f107/__f355593_f107-Mi-sendo-come-la-bollicina-dell-acqua-lete-larme-larme-solo-io-cerco-il-4.html
it;desiderio de maternita  ;un angelo custode accanto a me!intervento annullato:fibromi ridotti/scoparsi...vi racconto;girasole075;17/12/08;17/12/08;0;1;26;28;226;http://forum.alfemminile.com/forum/f107/__f139766_f107--amour-un-angelo-custode-accanto-a-me-intervento-annullato-fibromi-ridotti-scoparsi-vi-racconto.html
it;desiderio de maternita  ;C'è qualcuna che ha riaperto le tube con la laparo??;tary83;11/04/13;12/04/13;1;2;2;7;191;http://forum.alfemminile.com/forum/f107/__f355603_f107-C-e-qualcuna-che-ha-riaperto-le-tube-con-la-laparo.html
it;desiderio de maternita  ;"Ho 35 anni,sono ""vecchia"" per essere di nuovo mamma?";chippietta;11/04/13;11/04/13;0;1;12;13;288;http://forum.alfemminile.com/forum/f107/__f355583_f107-Ho-35-anni-sono-vecchia-per-essere-di-nuovo-mamma.html
it;desiderio de maternita  ;Cistite;elide200;04/01/13;05/04/13;91;92;7;10;396;http://forum.alfemminile.com/forum/f107/__f342424_f107-Cistite.html
it;desiderio de maternita  ;Depressione pp e seconda gravidanza;anerolr1;05/04/13;05/04/13;0;1;3;6;416;http://forum.alfemminile.com/forum/f107/__f355036_f107-Depressione-pp-e-seconda-gravidanza.html
it;desiderio de maternita  ;l'angolo della tb  aggiornamento 87;meg76;27/03/13;27/03/13;0;1;21;95;242;http://forum.alfemminile.com/forum/f107/__f354262_f107--bird-bird-l-angolo-della-tb-arrow-aggiornamento-87-bird-bird.html
it;desiderio de maternita  ;cercasi romane che non le aspettano x marzo!!;rea1411;27/02/13;28/02/13;1;2;33;555;162;http://forum.alfemminile.com/forum/f107/__f350928_f107--d-cercasi-romane-che-non-le-aspettano-x-marzo.html
it;desiderio de maternita  ;Vorrei il mio quinto figlio...!;amarelafamiglia;01/04/13;01/04/13;0;1;5;10;203;http://forum.alfemminile.com/forum/f107/__f354647_f107-Vorrei-il-mio-quinto-figlio.html
it;desiderio de maternita  ;l'angolo della tb  aggrionamento 86;meg76;20/03/13;21/03/13;1;2;22;182;216;http://forum.alfemminile.com/forum/f107/__f353367_f107--vache-bird-l-angolo-della-tb-arrow-aggrionamento-86-vache-bird.html
it;desiderio de maternita  ;I vostri mariti/ compagni dopo quanti mesi hanno fatto lo spermiogramma?;carrie828;27/03/13;27/03/13;0;1;14;32;220;http://forum.alfemminile.com/forum/f107/__f354174_f107-I-vostri-mariti-compagni-dopo-quanti-mesi-hanno-fatto-lo-spermiogramma.html
it;desiderio de maternita  ;Sono nuova;fiona7911;27/03/13;27/03/13;0;1;5;6;66;http://forum.alfemminile.com/forum/f107/__f354177_f107-Sono-nuova.html
it;desiderio de maternita  ;Angolo pma su desiderio;atenicabis;02/10/12;02/10/12;0;1;53;653;253;http://forum.alfemminile.com/forum/f107/__f331842_f107-Angolo-pma-su-desiderio-arrow.html
it;desiderio de maternita  ;Ormone antimulleriano 2,4;drilli80;22/03/13;22/03/13;0;1;4;34;133;http://forum.alfemminile.com/forum/f107/__f353693_f107-Ormone-antimulleriano-2-4.html
it;desiderio de maternita  ;Il ciclo non finisce piu;vale4230;17/03/13;18/03/13;1;2;5;23;280;http://forum.alfemminile.com/forum/f107/__f352987_f107-Il-ciclo-non-finisce-piu.html
it;desiderio de maternita  ;Vorrei diventare mamma, ma...;violar;18/03/13;18/03/13;0;1;14;60;391;http://forum.alfemminile.com/forum/f107/__f353027_f107-Vorrei-diventare-mamma-ma-triste.html
it;desiderio de maternita  ;A grande richiesta.............;valefabry1;27/10/12;27/10/12;0;1;24;258;236;http://forum.alfemminile.com/forum/f107/__f334961_f107-A-grande-richiesta.html
it;desiderio de maternita  ;Mi sento piagnona sta sera;waterhyacinth88;15/03/13;15/03/13;0;1;4;21;58;http://forum.alfemminile.com/forum/f107/__f352867_f107-Mi-sento-piagnona-sta-sera.html
it;desiderio de maternita  ;Sondaggino...avete pensato al parto??;gigiaxx85;10/03/13;15/03/13;5;6;12;15;269;http://forum.alfemminile.com/forum/f107/__f352211_f107-Sondaggino-avete-pensato-al-parto.html
it;desiderio de maternita  ;Il giorno no;edenlush;05/03/13;05/03/13;0;1;10;22;332;http://forum.alfemminile.com/forum/f107/__f351686_f107-Il-giorno-no-non.html
